"year","month","day","hour","min","sec","Mean(mf01)","Mean(mf02)","Mean(mf03)","Mean(pc13)","Mean(pc14)","Mean(pc15)"
2012,2,22,17,26,36,13763.620000000003,14969.439999999993,8380.680000000002,77.07999999999998,185.10000000000008,24510.87000000001
2012,2,22,17,26,37,13750.790000000005,14922.990000000005,8387.479999999998,77.96999999999998,186.31000000000006,24509.52
2012,2,22,17,26,38,13669.929999999997,14846.960000000001,8372.78,76.93999999999998,184.55999999999992,24509.399999999998
2012,2,22,17,26,39,13674.330000000009,14843.730000000003,8537.330000000013,77.00000000000003,186.38999999999996,24510.53
2012,2,22,17,26,40,13768.600000000004,14918.58,8711.55,77.96000000000005,187.21,24508.269999999986
2012,2,22,17,26,41,13817.98,14957.180000000006,8774.039999999999,76.59999999999997,190.14000000000004,24509.79000000001
2012,2,22,17,26,42,13813.830000000013,14975.69,8905.270000000004,77.16000000000003,187.16000000000008,24509.69
2012,2,22,17,26,43,13835.090000000002,14967.929999999997,8989.350000000002,76.47999999999999,187.08,24506.27000000001
2012,2,22,17,26,44,13839.940000000004,14976.22,8734.240000000002,77.15999999999995,186.41000000000005,24506.950000000004
2012,2,22,17,26,45,13853.48,14988.619999999999,8738.749999999998,76.96000000000006,186.63,24506.53000000001
2012,2,22,17,26,46,13834.960000000005,14979.379999999996,8749.02,77.59999999999997,185.05000000000004,24509.02
2012,2,22,17,26,47,13826.909999999996,14957.900000000001,8754.45,75.67000000000002,184.1899999999999,24509.790000000008
2012,2,22,17,26,48,13809.229999999998,14944.040000000003,8746.830000000005,75.10999999999997,185.00000000000009,24510.199999999997
2012,2,22,17,26,49,13826.300000000005,14969.430000000004,8748.259999999998,75.13999999999997,185.82999999999996,24510.14
2012,2,22,17,26,50,13826.318181818187,14953.965909090908,8750.386363636364,79.02272727272727,181.93181818181813,24510.113636363643
2012,2,22,17,26,51,13844.903614457835,14954.168674698794,8648.542168674701,76.73493975903612,183.84337349397592,24508.60240963856
2012,2,22,17,26,52,13790.860465116279,14890.96511627907,8646.546511627905,77.23255813953483,183.80232558139537,24509.034883720928
2012,2,22,17,26,53,13725.581395348836,14796.941860465115,8639.79069767442,78.98837209302324,185.10465116279076,24509.895348837214
2012,2,22,17,26,54,13700.760000000002,14771.669999999998,8746.369999999999,77.79999999999997,184.71000000000012,24509.159999999993
2012,2,22,17,26,55,13796.330000000004,14868.359999999999,8725.670000000002,76.94000000000004,184.60999999999999,24507.279999999995
2012,2,22,17,26,56,13816.799999999994,14900.139999999996,8736.160000000002,76.60999999999997,186.7200000000001,24509.710000000014
2012,2,22,17,26,57,13852.74,14913.140000000003,8735.760000000002,77.52999999999997,185.9,24509.07
2012,2,22,17,26,58,13872.329999999998,14940.020000000002,8756.130000000006,75.73000000000002,185.12000000000003,24509.93
2012,2,22,17,26,59,13882.149999999998,14966.259999999993,8729.489999999993,77.41000000000001,186.07000000000002,24507.549999999985
2012,2,22,17,27,0,13888.429999999995,14970.660000000003,8751.040000000008,79.32000000000001,184.37999999999988,24510.38000000001
2012,2,22,17,27,1,13878.479999999996,14962.959999999997,8743.94,77.38999999999996,185.20000000000005,24509.339999999993
2012,2,22,17,27,2,13853.210000000003,14928.950000000008,8760.070000000002,76.63000000000001,186.43000000000004,24507.460000000017
2012,2,22,17,27,3,13843.990000000005,14921.880000000005,8752.710000000005,76.66999999999999,186.08999999999995,24509.42
2012,2,22,17,27,4,13833.570000000003,14911.360000000002,8759.590000000002,76.27999999999997,186.81,24508.570000000007
2012,2,22,17,27,5,13838.02,14906.730000000001,8746.590000000002,76.54999999999995,185.2699999999999,24509.59
2012,2,22,17,27,6,13845.609999999999,14925.880000000003,8679.67,76.75000000000001,185.73000000000008,24511.1
2012,2,22,17,27,7,13802.289999999999,14886.259999999997,8647.49,77.82,184.87,24508.82
2012,2,22,17,27,8,13703.550000000003,14782.66,8672.42,75.39,183.91999999999993,24510.320000000003
2012,2,22,17,27,9,13707.110000000006,14769.38,8749.14,77.25000000000001,186.8,24508.93
2012,2,22,17,27,10,13765.430000000002,14846.550000000012,8773.999999999989,78.49999999999999,187.95,24507.059999999998
2012,2,22,17,27,11,13912.280000000008,15031.040000000003,8704.130000000005,79.31000000000003,187.0700000000001,15778.510000000004
2012,2,22,17,27,12,13398.020000000004,14568.149999999996,8446.850000000002,78.67999999999996,186.14000000000007,161.62
2012,2,22,17,27,13,13354.840000000006,14528.340000000007,8278.679999999998,75.47000000000004,184.61999999999998,156.98999999999998
2012,2,22,17,27,14,13312.250000000007,14506.56000000001,8299.1,77.34000000000002,185.37000000000006,154.47999999999988
2012,2,22,17,27,15,13354.500000000002,14537.119999999999,8289.910000000002,78.07000000000002,184.48000000000002,156.03000000000003
2012,2,22,17,27,16,13330.090000000002,14528.66000000001,8305.27,76.81000000000002,186.58,157.59000000000003
2012,2,22,17,27,17,13307.75,14505.26,8339.640000000001,76.52999999999997,184.88000000000002,153.95999999999992
2012,2,22,17,27,18,14459.090000000002,15840.43,8318.17,75.22999999999998,184.42999999999998,154.05000000000004
2012,2,22,17,27,19,14143.019999999995,15392.880000000003,8298.550000000003,74.57999999999998,186.93999999999997,154.56999999999996
2012,2,22,17,27,20,13345.250000000007,14558.54,8256.279999999999,77.05999999999999,187.76999999999987,154.61
2012,2,22,17,27,21,13376.090000000004,14591.73,8538.970000000003,79.78999999999999,186.68000000000012,153.6599999999999
2012,2,22,17,27,22,13310.370000000003,14527.84,9009.220000000007,78.95999999999998,186.21000000000015,152.82999999999993
2012,2,22,17,27,23,13240.800000000001,14423.17000000001,8234.660000000005,78.39,183.58,152.10999999999996
2012,2,22,17,27,24,13243.08,14434.359999999999,8291.999999999989,74.08999999999999,186.00000000000009,152.51999999999998
2012,2,22,17,27,25,13530.69000000001,14764.21,8287.970000000001,76.59999999999995,186.38999999999996,153.14999999999998
2012,2,22,17,27,26,13430.390000000009,14654.980000000005,8289.789999999995,76.29,187.48999999999998,156.0200000000001
2012,2,22,17,27,27,13636.570000000005,14900.380000000001,8284.820000000002,76.5,187.43,154.04
2012,2,22,17,27,28,13751.680000000008,15032.840000000006,8276.400000000003,75.60000000000005,186.22,153.66
2012,2,22,17,27,29,13329.369999999999,14492.109999999997,8874.019999999999,74.97999999999999,186.12000000000003,151.68999999999994
2012,2,22,17,27,30,13465.42,14705.01,8285.400000000005,74.56999999999995,186.6600000000001,151.93999999999997
2012,2,22,17,27,31,13431.520000000002,14649.830000000002,8121.31,75.23,187.09000000000003,152.71
2012,2,22,17,27,32,13220.250000000004,14412.690000000004,8122.470000000002,75.71999999999998,187.87000000000015,151.57999999999996
2012,2,22,17,27,33,13182.820000000002,14370.029999999999,8124.26,76.48000000000003,188.2300000000002,150.82000000000008
2012,2,22,17,27,34,13247.729999999998,14444.490000000005,8133.590000000001,74.34999999999998,187.71,153.59000000000006
2012,2,22,17,27,35,13842.280000000002,15132.560000000001,8137.590000000001,73.79000000000002,188.46000000000006,153.1999999999999
2012,2,22,17,27,36,13491.270000000002,14724.950000000006,8049.870000000001,73.87,187.77999999999997,152.09999999999982
2012,2,22,17,27,37,13263.96,14460.569999999998,8031.970000000003,77.22000000000006,186.88000000000005,151.76
2012,2,22,17,27,38,13393.23,14630.199999999995,8047.71,77.39999999999996,186.52,153.54999999999998
2012,2,22,17,27,39,13194.129999999996,14385.920000000002,8131.840000000003,77.11000000000004,187.02000000000015,152.81000000000003
2012,2,22,17,27,40,13488.990000000002,14744.919999999996,8144.669999999998,76.05000000000003,188.46999999999997,152.22
2012,2,22,17,27,41,13224.819999999994,14405.760000000004,8117.649999999998,78.59999999999998,187.79000000000002,152.32000000000002
2012,2,22,17,27,42,13519.119999999994,14781.730000000001,8140.22,76.16999999999999,185.6099999999999,154.9200000000001
2012,2,22,17,27,43,13423.330000000002,14704.029999999999,8134.190000000001,77.59000000000002,184.66000000000005,154.33000000000007
2012,2,22,17,27,44,13375.130000000001,14606.919999999995,8125.470000000002,77.72000000000006,184.46,153.93000000000004
2012,2,22,17,27,45,13491.450000000006,14730.310000000003,8124.51,76.81,183.70000000000005,153.92000000000004
2012,2,22,17,27,46,13398.902439024392,14670.98780487805,8254.146341463416,77.91463414634151,185.82926829268288,151.98780487804873
2012,2,22,17,27,47,13504.968085106382,14764.6170212766,8246.542553191493,77.84042553191482,183.7872340425532,152.15957446808505
2012,2,22,17,27,48,13245.169999999998,14457.709999999997,8119.090000000001,79.03,184.4700000000001,153.7099999999999
2012,2,22,17,27,49,13562.200000000003,14798.910000000002,8134.980000000001,77.19,187.4800000000001,152.62000000000006
2012,2,22,17,27,50,13242.190000000004,14449.819999999994,8158.84,79.72000000000003,185.22999999999996,151.88
2012,2,22,17,27,51,13011.340000000006,14211.550000000003,8030.780000000001,78.4,184.78999999999996,155.36
2012,2,22,17,27,52,13376.731707317069,14589.82926829268,8137.841463414631,78.49999999999994,183.36585365853662,154.63414634146343
2012,2,22,17,27,53,13513.780487804877,14767.609756097561,8004.524390243904,78.75609756097565,182.86585365853654,155.45121951219514
2012,2,22,17,27,54,13200.65517241379,14446.850574712642,7596.183908045977,77.51724137931033,184.86206896551735,154.48275862068962
2012,2,22,17,27,55,13389.57446808511,14616.212765957447,7967.0851063829805,79.2978723404255,182.75531914893622,155.05319148936178
2012,2,22,17,27,56,13280.920000000007,14475.130000000005,8537.270000000004,78.77000000000002,185.58999999999995,153.41999999999982
2012,2,22,17,27,57,13547.690000000002,14724.460000000003,8210.96,77.02000000000004,184.17,1451.3000000000004
2012,2,22,17,27,58,13566.850000000004,14753.41,8556.320000000003,76.48000000000002,184.69,1777.4500000000007
2012,2,22,17,27,59,13691.590000000007,14893.609999999999,8483.339999999998,76.35999999999999,184.11999999999998,1777.729999999999
2012,2,22,17,28,0,13609.570000000005,14810.620000000004,8400.939999999997,79.28999999999999,186.17,1776.1899999999998
2012,2,22,17,28,1,13647.059999999994,14880.490000000005,8421.230000000003,78.57000000000004,184.45999999999995,1777.94
2012,2,22,17,28,2,13595.41,14812.46,8298.32,78.78999999999995,185.7,1778.3100000000002
2012,2,22,17,28,3,13693.649999999994,14939.609999999995,8282.680000000004,78.27,184.82999999999996,1779.9600000000005
2012,2,22,17,28,4,13537.730000000005,14757.590000000002,8336.390000000001,80.42999999999999,185.13999999999996,1779.1600000000003
2012,2,22,17,28,5,13820.33,15067.530000000006,8275.539999999999,79.46,186.90000000000012,1778.9199999999998
2012,2,22,17,28,6,13866.429999999993,15130.910000000003,8278.320000000005,76.20999999999997,184.65,1780.1400000000006
2012,2,22,17,28,7,13599.760000000006,14807.98000000001,8444.429999999998,77.28999999999998,186.21999999999997,1780.2199999999998
2012,2,22,17,28,8,13429.690000000002,14615.049999999996,8527.500000000004,78.18000000000002,186.26000000000013,1779.0900000000001
2012,2,22,17,28,9,13469.33,14682.59,8605.659999999996,77.50999999999996,187.47000000000006,1779.7000000000012
2012,2,22,17,28,10,13442.260000000004,14633.060000000003,8629.440000000008,79.04000000000006,186.49000000000007,4648.96
2012,2,22,17,28,11,13466.080000000005,14642.850000000004,8426.079999999998,78.47999999999999,187.45999999999998,5030.86
2012,2,22,17,28,12,13500.379999999997,14671.039999999997,8547.79,77.75999999999996,186.14000000000004,5031.019999999999
2012,2,22,17,28,13,13523.629999999997,14709.819999999994,8307.760000000006,76.67000000000004,185.23000000000013,5031.360000000004
2012,2,22,17,28,14,13520.85,14712.440000000004,8520.039999999997,78.03000000000004,187.56000000000014,5032.479999999999
2012,2,22,17,28,15,13577.189999999997,14733.769999999991,8576.050000000007,77.38000000000004,185.32000000000002,5031.610000000001
2012,2,22,17,28,16,13548.88,14725.839999999997,8583.710000000003,78.06999999999996,187.83999999999995,5030.960000000003
2012,2,22,17,28,17,13563.750000000002,14719.610000000002,8587.14,75.22000000000001,188.84000000000006,5030.56
2012,2,22,17,28,18,13522.640000000001,14680.94,8489.279999999997,78.12000000000005,187.5900000000001,5031.200000000001
2012,2,22,17,28,19,13520.730000000003,14686.640000000003,8457.150000000003,75.55,188.32999999999998,5034.049999999998
2012,2,22,17,28,20,13533.409999999996,14717.01,8298.550000000001,74.10999999999999,186.13999999999996,5031.57
2012,2,22,17,28,21,13556.480000000003,14702.58,8452.600000000002,73.93000000000002,187.20000000000005,5032.470000000001
2012,2,22,17,28,22,13470.340000000006,14657.31000000001,8252.560000000003,75.58999999999999,184.59000000000006,5033.380000000002
2012,2,22,17,28,23,13406.680000000002,14546.07,8319.990000000003,75.16,184.69000000000003,5034.450000000002
2012,2,22,17,28,24,13390.66,14556.30000000001,8413.04,76.31000000000002,187.47000000000003,5033.809999999998
2012,2,22,17,28,25,13447.010000000002,14574.829999999998,8562.7,75.02999999999999,187.79000000000002,5032.280000000001
2012,2,22,17,28,26,13466.820000000007,14641.840000000006,8627.02,77.32,185.73999999999995,5033.300000000001
2012,2,22,17,28,27,13526.220000000001,14687.960000000003,8578.970000000001,78.60999999999996,186.27000000000012,5034.750000000004
2012,2,22,17,28,28,13594.759999999998,14718.59,8619.319999999996,78.76000000000002,188.89000000000007,5036.880000000002
2012,2,22,17,28,29,13580.930000000002,14731.380000000001,8614.410000000005,77.89999999999999,185.99999999999997,5034.88
2012,2,22,17,28,30,13552.340000000002,14715.779999999999,8608.51,77.76,190.17000000000007,5035.869999999999
2012,2,22,17,28,31,13566.229999999998,14697.69,8627.340000000002,76.96999999999998,189.41000000000003,5037.410000000001
2012,2,22,17,28,32,13552.740000000002,14728.560000000001,8611.76,74.84999999999997,187.26000000000002,5034.100000000002
2012,2,22,17,28,33,13552.58,14716.539999999999,8600.740000000002,75.84999999999998,186.77999999999994,5034.170000000002
2012,2,22,17,28,34,13544.860000000008,14694.799999999992,8615.47000000001,75.26999999999998,185.19000000000005,5034.2300000000005
2012,2,22,17,28,35,13558.040000000003,14708.849999999993,8536.140000000009,74.07000000000001,184.18000000000006,5032.320000000001
2012,2,22,17,28,36,13552.830000000013,14720.769999999993,8310.809999999998,74.50000000000004,184.07000000000008,5035.089999999998
2012,2,22,17,28,37,13526.940000000004,14661.759999999997,8200.39,75.95999999999997,183.14,5032.529999999997
2012,2,22,17,28,38,13459.749999999998,14616.000000000002,8223.027777777781,74.83333333333333,180.02777777777777,5034.083333333332
